scaffold;begin;end;window
0,1;240001;247500;4209
0,1;245001;252500;4210
0,1;250001;257500;4211
0,1;255001;262500;4212
0,1;260001;267500;4213
0,1;265001;272500;4214
0,1;270001;277500;4215
0,1;275001;282500;4216
0,1;280001;287500;4217
0,1;285001;292500;4218
0,1;290001;297500;4219
0,1;295001;302500;4220
0,1;300001;307500;4221
0,1;305001;312500;4222
0,1;310001;317500;4223
0,1;315001;322500;4224
0,1;320001;327500;4225
0,1;325001;332500;4226
0,1;330001;337500;4227
0,1;335001;342500;4228
0,1;340001;347500;4229
0,1;345001;352500;4230
0,1;350001;357500;4231
0,1;355001;362500;4232
0,1;360001;367500;4233
0,1;365001;372500;4234
0,1;370001;377500;4235
0,1;375001;382500;4236
0,1;380001;387500;4237
0,1;385001;392500;4238
0,1;390001;397500;4239
0,1;395001;402500;4240
0,1;400001;407500;4241
0,1;405001;412500;4242
0,1;410001;417500;4243
0,1;415001;422500;4244
0,1;420001;427500;4245
0,1;425001;432500;4246
0,1;430001;437500;4247
0,1;435001;442500;4248
0,1;440001;447500;4249
0,1;445001;452500;4250
0,1;450001;457500;4251
0,1;455001;462500;4252
0,1;460001;467500;4253
0,1;465001;472500;4254
0,1;470001;477500;4255
0,1;475001;482500;4256
0,1;480001;487500;4257
0,1;485001;492500;4258
0,1;490001;497500;4259
0,1;495001;502500;4260
0,1;500001;507500;4261
0,1;505001;512500;4262
0,1;510001;517500;4263
0,1;515001;522500;4264
0,1;520001;527500;4265
0,1;525001;532500;4266
0,1;530001;537500;4267
0,1;535001;542500;4268
0,1;540001;547500;4269
0,1;545001;552500;4270
0,1;550001;557500;4271
0,1;1;7500;4272
0,1;5001;12500;4273
0,1;10001;17500;4274
0,1;15001;22500;4275
0,1;20001;27500;4276
0,1;25001;32500;4277
0,1;30001;37500;4278
0,1;35001;42500;4279
0,1;40001;47500;4280
0,1;45001;52500;4281
0,1;50001;57500;4282
0,1;55001;62500;4283
0,1;60001;67500;4284
0,1;65001;72500;4285
0,1;70001;77500;4286
0,1;75001;82500;4287
0,1;80001;87500;4288
0,1;85001;92500;4289
0,1;90001;97500;4290
0,1;95001;102500;4291
0,1;100001;107500;4292
0,1;105001;112500;4293
0,1;110001;117500;4294
0,1;115001;122500;4295
0,1;120001;127500;4296
0,1;125001;132500;4297
0,1;130001;137500;4298
0,1;135001;142500;4299
0,1;140001;147500;4300
0,1;145001;152500;4301
0,1;150001;157500;4302
0,1;155001;162500;4303
0,1;160001;167500;4304
0,1;165001;172500;4305
0,1;170001;177500;4306
0,1;175001;182500;4307
0,1;180001;187500;4308
0,1;185001;192500;4309
0,1;190001;197500;4310
0,1;195001;202500;4311
0,1;200001;207500;4312
0,1;205001;212500;4313
0,1;210001;217500;4314
0,1;215001;222500;4315
0,1;220001;227500;4316
0,1;225001;232500;4317
0,1;230001;237500;4318
0,1;235001;242500;4319
0,1;240001;247500;4320
0,1;245001;252500;4321
0,1;250001;257500;4322
0,1;255001;262500;4323
0,1;260001;267500;4324
0,1;265001;272500;4325
0,1;270001;277500;4326
0,1;275001;282500;4327
0,1;280001;287500;4328
0,1;285001;292500;4329
0,1;290001;297500;4330
0,1;295001;302500;4331
0,1;300001;307500;4332
0,1;305001;312500;4333
0,1;310001;317500;4334
0,1;315001;322500;4335
0,1;320001;327500;4336
0,1;325001;332500;4337
0,1;330001;337500;4338
0,1;335001;342500;4339
0,1;340001;347500;4340
0,1;345001;352500;4341
0,1;350001;357500;4342
0,1;355001;362500;4343
0,1;360001;367500;4344
0,1;365001;372500;4345
0,1;370001;377500;4346
0,1;375001;382500;4347
0,1;380001;387500;4348
0,1;385001;392500;4349
0,1;390001;397500;4350
0,1;395001;402500;4351
0,1;400001;407500;4352
0,1;405001;412500;4353
0,1;410001;417500;4354
0,1;415001;422500;4355
0,1;420001;427500;4356
0,1;425001;432500;4357
0,1;430001;437500;4358
0,1;435001;442500;4359
0,1;440001;447500;4360
0,1;445001;452500;4361
0,1;450001;457500;4362
0,1;455001;462500;4363
0,1;460001;467500;4364
0,1;465001;472500;4365
0,1;470001;477500;4366
0,1;475001;482500;4367
0,1;480001;487500;4368
0,1;485001;492500;4369
0,1;490001;497500;4370
0,1;495001;502500;4371
0,1;1;7500;4372
0,1;5001;12500;4373
0,1;10001;17500;4374
0,1;15001;22500;4375
0,1;20001;27500;4376
0,1;25001;32500;4377
0,1;30001;37500;4378
0,1;35001;42500;4379
0,1;40001;47500;4380
0,1;45001;52500;4381
0,1;50001;57500;4382
0,1;55001;62500;4383
0,1;60001;67500;4384
0,1;65001;72500;4385
0,1;70001;77500;4386
0,1;75001;82500;4387
0,1;80001;87500;4388
0,1;85001;92500;4389
0,1;90001;97500;4390
0,1;95001;102500;4391
0,1;100001;107500;4392
0,1;105001;112500;4393
0,1;110001;117500;4394
0,1;115001;122500;4395
0,1;120001;127500;4396
0,1;125001;132500;4397
0,1;130001;137500;4398
0,1;135001;142500;4399
0,1;140001;147500;4400
0,1;145001;152500;4401
0,1;150001;157500;4402
0,1;155001;162500;4403
0,1;160001;167500;4404
0,1;165001;172500;4405
0,1;170001;177500;4406
0,1;175001;182500;4407
0,1;180001;187500;4408
0,1;185001;192500;4409
0,1;190001;197500;4410
0,1;195001;202500;4411
0,1;200001;207500;4412
0,1;205001;212500;4413
0,1;210001;217500;4414
0,1;215001;222500;4415
0,1;220001;227500;4416
0,1;225001;232500;4417
0,1;230001;237500;4418
0,1;235001;242500;4419
0,1;240001;247500;4420
0,1;245001;252500;4421
0,1;250001;257500;4422
0,1;255001;262500;4423
0,1;260001;267500;4424
0,1;265001;272500;4425
0,1;270001;277500;4426
0,1;275001;282500;4427
0,1;280001;287500;4428
0,1;285001;292500;4429
0,1;290001;297500;4430
0,1;295001;302500;4431
0,1;300001;307500;4432
0,1;305001;312500;4433
0,1;310001;317500;4434
0,1;315001;322500;4435
0,1;320001;327500;4436
0,1;325001;332500;4437
0,1;330001;337500;4438
0,1;335001;342500;4439
0,1;340001;347500;4440
0,1;345001;352500;4441
0,1;350001;357500;4442
0,1;355001;362500;4443
0,1;360001;367500;4444
0,1;1;7500;4445
0,1;5001;12500;4446
0,1;10001;17500;4447
0,1;15001;22500;4448
0,1;20001;27500;4449
0,1;25001;32500;4450
0,1;30001;37500;4451
0,1;35001;42500;4452
0,1;40001;47500;4453
0,1;45001;52500;4454
0,1;50001;57500;4455
0,1;55001;62500;4456
0,1;60001;67500;4457
0,1;65001;72500;4458
0,1;70001;77500;4459
0,1;75001;82500;4460
0,1;80001;87500;4461
0,1;85001;92500;4462
0,1;90001;97500;4463
0,1;95001;102500;4464
0,1;100001;107500;4465
0,1;105001;112500;4466
0,1;110001;117500;4467
0,1;115001;122500;4468
0,1;120001;127500;4469
0,1;125001;132500;4470
0,1;130001;137500;4471
0,1;135001;142500;4472
0,1;140001;147500;4473
0,1;145001;152500;4474
0,1;150001;157500;4475
0,1;155001;162500;4476
0,1;160001;167500;4477
0,1;165001;172500;4478
0,1;170001;177500;4479
0,1;175001;182500;4480
0,1;180001;187500;4481
0,1;185001;192500;4482
0,1;190001;197500;4483
0,1;195001;202500;4484
0,1;200001;207500;4485
0,1;205001;212500;4486
0,1;210001;217500;4487
0,1;215001;222500;4488
0,1;220001;227500;4489
0,1;225001;232500;4490
0,1;230001;237500;4491
0,1;235001;242500;4492
0,1;240001;247500;4493
0,1;245001;252500;4494
0,1;250001;257500;4495
0,1;255001;262500;4496
0,1;260001;267500;4497
0,1;265001;272500;4498
0,1;270001;277500;4499
0,1;275001;282500;4500
0,1;280001;287500;4501
0,1;285001;292500;4502
0,1;290001;297500;4503
0,1;295001;302500;4504
0,1;300001;307500;4505
0,1;305001;312500;4506
0,1;1;7500;4507
0,1;5001;12500;4508
0,1;10001;17500;4509
0,1;15001;22500;4510
0,1;20001;27500;4511
0,1;25001;32500;4512
0,1;30001;37500;4513
0,1;35001;42500;4514
0,1;40001;47500;4515
0,1;45001;52500;4516
0,1;50001;57500;4517
0,1;55001;62500;4518
0,1;60001;67500;4519
0,1;65001;72500;4520
0,1;70001;77500;4521
0,1;75001;82500;4522
0,1;80001;87500;4523
0,1;85001;92500;4524
0,1;90001;97500;4525
0,1;95001;102500;4526
0,1;100001;107500;4527
0,1;105001;112500;4528
0,1;110001;117500;4529
0,1;115001;122500;4530
0,1;120001;127500;4531
0,1;125001;132500;4532
0,1;130001;137500;4533
0,1;135001;142500;4534
0,1;140001;147500;4535
0,1;145001;152500;4536
0,1;150001;157500;4537
0,1;155001;162500;4538
0,1;160001;167500;4539
0,1;165001;172500;4540
0,1;170001;177500;4541
0,1;175001;182500;4542
0,1;180001;187500;4543
0,1;185001;192500;4544
0,1;190001;197500;4545
0,1;195001;202500;4546
0,1;200001;207500;4547
0,1;205001;212500;4548
0,1;210001;217500;4549
0,1;215001;222500;4550
0,1;220001;227500;4551
0,1;225001;232500;4552
0,1;230001;237500;4553
0,1;235001;242500;4554
0,1;240001;247500;4555
0,1;245001;252500;4556
0,1;250001;257500;4557
0,1;255001;262500;4558
0,1;260001;267500;4559
0,1;265001;272500;4560
0,1;270001;277500;4561
0,1;275001;282500;4562
0,1;280001;287500;4563
0,1;285001;292500;4564
0,1;290001;297500;4565
0,1;295001;302500;4566
0,1;300001;307500;4567
0,1;305001;312500;4568
0,1;1;7500;4569
0,1;5001;12500;4570
0,1;10001;17500;4571
0,1;15001;22500;4572
0,1;20001;27500;4573
0,1;25001;32500;4574
0,1;30001;37500;4575
0,1;35001;42500;4576
0,1;40001;47500;4577
0,1;45001;52500;4578
0,1;50001;57500;4579
0,1;55001;62500;4580
0,1;60001;67500;4581
0,1;65001;72500;4582
0,1;70001;77500;4583
0,1;75001;82500;4584
0,1;80001;87500;4585
0,1;85001;92500;4586
0,1;90001;97500;4587
0,1;95001;102500;4588
0,1;100001;107500;4589
0,1;105001;112500;4590
0,1;110001;117500;4591
0,1;115001;122500;4592
0,1;120001;127500;4593
0,1;125001;132500;4594
0,1;130001;137500;4595
0,1;135001;142500;4596
0,1;140001;147500;4597
0,1;145001;152500;4598
0,1;150001;157500;4599
0,1;155001;162500;4600
0,1;160001;167500;4601
0,1;165001;172500;4602
0,1;170001;177500;4603
0,1;175001;182500;4604
0,1;180001;187500;4605
0,1;185001;192500;4606
0,1;190001;197500;4607
0,1;195001;202500;4608
0,1;200001;207500;4609
0,1;205001;212500;4610
0,1;210001;217500;4611
0,1;215001;222500;4612
0,1;220001;227500;4613
0,1;225001;232500;4614
0,1;230001;237500;4615
0,1;235001;242500;4616
0,1;240001;247500;4617
0,1;245001;252500;4618
0,1;250001;257500;4619
0,1;255001;262500;4620
0,1;260001;267500;4621
0,1;265001;272500;4622
0,1;270001;277500;4623
0,1;275001;282500;4624
0,1;280001;287500;4625
0,1;285001;292500;4626
0,1;290001;297500;4627
0,1;295001;302500;4628
0,1;1;7500;4629
0,1;5001;12500;4630
0,1;10001;17500;4631
0,1;15001;22500;4632
0,1;20001;27500;4633
0,1;25001;32500;4634
0,1;30001;37500;4635
0,1;35001;42500;4636
0,1;40001;47500;4637
0,1;45001;52500;4638
0,1;50001;57500;4639
0,1;55001;62500;4640
0,1;60001;67500;4641
0,1;65001;72500;4642
0,1;70001;77500;4643
0,1;75001;82500;4644
0,1;80001;87500;4645
0,1;85001;92500;4646
0,1;90001;97500;4647
0,1;95001;102500;4648
0,1;100001;107500;4649
0,1;105001;112500;4650
0,1;110001;117500;4651
0,1;115001;122500;4652
0,1;120001;127500;4653
0,1;125001;132500;4654
0,1;130001;137500;4655
0,1;135001;142500;4656
0,1;140001;147500;4657
0,1;145001;152500;4658
0,1;150001;157500;4659
0,1;155001;162500;4660
0,1;160001;167500;4661
0,1;165001;172500;4662
0,1;170001;177500;4663
0,1;175001;182500;4664
0,1;180001;187500;4665
0,1;185001;192500;4666
0,1;190001;197500;4667
0,1;195001;202500;4668
0,1;200001;207500;4669
0,1;205001;212500;4670
0,1;210001;217500;4671
0,1;215001;222500;4672
0,1;220001;227500;4673
0,1;225001;232500;4674
0,1;230001;237500;4675
0,1;235001;242500;4676
0,1;240001;247500;4677
0,1;245001;252500;4678
0,1;250001;257500;4679
0,1;255001;262500;4680
0,1;260001;267500;4681
0,1;1;7500;4682
0,1;5001;12500;4683
0,1;10001;17500;4684
0,1;15001;22500;4685
0,1;20001;27500;4686
0,1;25001;32500;4687
0,1;30001;37500;4688
0,1;35001;42500;4689
0,1;40001;47500;4690
0,1;45001;52500;4691
0,1;50001;57500;4692
0,1;55001;62500;4693
0,1;60001;67500;4694
0,1;65001;72500;4695
0,1;70001;77500;4696
0,1;75001;82500;4697
0,1;80001;87500;4698
0,1;85001;92500;4699
0,1;90001;97500;4700
0,1;95001;102500;4701
0,1;100001;107500;4702
0,1;105001;112500;4703
0,1;110001;117500;4704
0,1;115001;122500;4705
0,1;120001;127500;4706
0,1;125001;132500;4707
0,1;130001;137500;4708
0,1;135001;142500;4709
0,1;140001;147500;4710
0,1;145001;152500;4711
0,1;150001;157500;4712
0,1;155001;162500;4713
0,1;160001;167500;4714
0,1;165001;172500;4715
0,1;170001;177500;4716
0,1;175001;182500;4717
0,1;180001;187500;4718
0,1;185001;192500;4719
0,1;190001;197500;4720
0,1;195001;202500;4721
0,1;200001;207500;4722
0,1;205001;212500;4723
0,1;210001;217500;4724
0,1;215001;222500;4725
0,1;220001;227500;4726
0,1;225001;232500;4727
0,1;1;7500;4728
0,1;5001;12500;4729
0,1;10001;17500;4730
0,1;15001;22500;4731
0,1;20001;27500;4732
0,1;25001;32500;4733
0,1;30001;37500;4734
0,1;35001;42500;4735
0,1;40001;47500;4736
0,1;45001;52500;4737
0,1;50001;57500;4738
0,1;55001;62500;4739
0,1;60001;67500;4740
0,1;65001;72500;4741
0,1;70001;77500;4742
0,1;75001;82500;4743
0,1;80001;87500;4744
0,1;85001;92500;4745
0,1;90001;97500;4746
0,1;95001;102500;4747
0,1;100001;107500;4748
0,1;105001;112500;4749
0,1;110001;117500;4750
0,1;115001;122500;4751
0,1;120001;127500;4752
0,1;125001;132500;4753
0,1;130001;137500;4754
0,1;135001;142500;4755
0,1;140001;147500;4756
0,1;145001;152500;4757
0,1;150001;157500;4758
0,1;155001;162500;4759
0,1;160001;167500;4760
0,1;165001;172500;4761
0,1;170001;177500;4762
0,1;175001;182500;4763
0,1;180001;187500;4764
0,1;185001;192500;4765
0,1;190001;197500;4766
0,1;195001;202500;4767
0,1;200001;207500;4768
0,1;205001;212500;4769
0,1;210001;217500;4770
0,1;1;7500;4771
0,1;5001;12500;4772
0,1;10001;17500;4773
0,1;15001;22500;4774
0,1;20001;27500;4775
0,1;25001;32500;4776
0,1;30001;37500;4777
0,1;35001;42500;4778
0,1;40001;47500;4779
0,1;45001;52500;4780
0,1;50001;57500;4781
0,1;55001;62500;4782
0,1;60001;67500;4783
0,1;65001;72500;4784
0,1;70001;77500;4785
0,1;75001;82500;4786
0,1;80001;87500;4787
0,1;85001;92500;4788
0,1;90001;97500;4789
0,1;95001;102500;4790
0,1;100001;107500;4791
0,1;105001;112500;4792
0,1;110001;117500;4793
0,1;115001;122500;4794
0,1;120001;127500;4795
0,1;125001;132500;4796
0,1;130001;137500;4797
0,1;135001;142500;4798
0,1;140001;147500;4799
0,1;145001;152500;4800
0,1;150001;157500;4801
0,1;155001;162500;4802
0,1;160001;167500;4803
0,1;165001;172500;4804
0,1;170001;177500;4805
0,1;175001;182500;4806
0,1;180001;187500;4807
0,1;185001;192500;4808
0,1;190001;197500;4809
0,1;195001;202500;4810
0,1;200001;207500;4811
0,1;205001;212500;4812
0,1;210001;217500;4813
0,1;1;7500;4814
0,1;5001;12500;4815
0,1;10001;17500;4816
0,1;15001;22500;4817
0,1;20001;27500;4818
0,1;25001;32500;4819
0,1;30001;37500;4820
0,1;35001;42500;4821
0,1;40001;47500;4822
0,1;45001;52500;4823
0,1;50001;57500;4824
0,1;55001;62500;4825
0,1;60001;67500;4826
0,1;65001;72500;4827
0,1;70001;77500;4828
0,1;75001;82500;4829
0,1;80001;87500;4830
0,1;85001;92500;4831
0,1;90001;97500;4832
0,1;95001;102500;4833
0,1;100001;107500;4834
0,1;105001;112500;4835
0,1;110001;117500;4836
0,1;115001;122500;4837
0,1;120001;127500;4838
0,1;125001;132500;4839
0,1;130001;137500;4840
0,1;135001;142500;4841
0,1;140001;147500;4842
0,1;145001;152500;4843
0,1;150001;157500;4844
0,1;155001;162500;4845
0,1;160001;167500;4846
0,1;165001;172500;4847
0,1;170001;177500;4848
0,1;175001;182500;4849
0,1;180001;187500;4850
0,1;185001;192500;4851
0,1;190001;197500;4852
0,1;195001;202500;4853
0,1;200001;207500;4854
0,1;205001;212500;4855
0,1;210001;217500;4856
0,1;215001;222500;4857
0,1;220001;227500;4858
0,1;225001;232500;4859
0,1;230001;237500;4860
0,1;235001;242500;4861
0,1;240001;247500;4862
0,1;245001;252500;4863
0,1;250001;257500;4864
0,1;255001;262500;4865
0,1;260001;267500;4866
0,1;265001;272500;4867
0,1;270001;277500;4868
0,1;275001;282500;4869
0,1;280001;287500;4870
0,1;285001;292500;4871
0,1;290001;297500;4872
0,1;295001;302500;4873
0,1;300001;307500;4874
0,1;305001;312500;4875
0,1;310001;317500;4876
0,1;315001;322500;4877
0,1;320001;327500;4878
0,1;325001;332500;4879
0,1;330001;337500;4880
0,1;335001;342500;4881
0,1;340001;347500;4882
0,1;345001;352500;4883
0,1;350001;357500;4884
0,1;355001;362500;4885
0,1;360001;367500;4886
0,1;365001;372500;4887
0,1;370001;377500;4888
0,1;375001;382500;4889
0,1;380001;387500;4890
0,1;385001;392500;4891
0,1;390001;397500;4892
0,1;395001;402500;4893
0,1;400001;407500;4894
0,1;405001;412500;4895
0,1;410001;417500;4896
0,1;415001;422500;4897
0,1;420001;427500;4898
0,1;425001;432500;4899
0,1;430001;437500;4900
0,1;435001;442500;4901
0,1;440001;447500;4902
0,1;445001;452500;4903
0,1;450001;457500;4904
0,1;455001;462500;4905
0,1;460001;467500;4906
0,1;465001;472500;4907
0,1;470001;477500;4908
0,1;475001;482500;4909
0,1;480001;487500;4910
0,1;485001;492500;4911
0,1;490001;497500;4912
0,1;495001;502500;4913
0,1;500001;507500;4914
0,1;505001;512500;4915
0,1;510001;517500;4916
0,1;515001;522500;4917
0,1;520001;527500;4918
0,1;525001;532500;4919
0,1;530001;537500;4920
0,1;535001;542500;4921
0,1;540001;547500;4922
0,1;545001;552500;4923
0,1;550001;557500;4924
0,1;555001;562500;4925
0,1;560001;567500;4926
0,1;565001;572500;4927
0,1;570001;577500;4928
0,1;575001;582500;4929
0,1;580001;587500;4930
0,1;585001;592500;4931
0,1;590001;597500;4932
0,1;595001;602500;4933
0,1;600001;607500;4934
0,1;605001;612500;4935
0,1;610001;617500;4936
